# t	policy	fitness           	C                    	ir         	bankrupts	bestLenderID	bestLenderClients	creditChannels
# interbank.py C_i0=30 D_i0=135 E_i0=15 L_i0=120 N=50 T=1000 r_i0=0.02 Φ=0.025 Χ=0.015 α=0.1 β=5 μ=0.7 ξ=0.3 ρ=0.3 ω=0.55
519	0.0	0.43649056127145547	 2718.2649391329287	 0.07883729947681378	  9	                0.76	                0.08	  3
520	0.0	 0.5084407105164305	 2369.6260937712204	 0.06492133248801907	 12	                 0.7	                0.08	  5
521	0.0	0.48561647092326965	  2477.658877600609	 0.38231242468809085	  9	                 0.7	                0.12	  3
522	0.0	0.47420480261265147	  2553.896898940371	 0.45109206177580846	 10	                0.46	                0.12	  0
523	0.0	 0.6326182148793382	  3229.391746959641	 0.26624772586896234	  8	                0.14	                 0.1	  4
524	0.0	 0.2749757660068526	  2546.103686822667	  0.1631625035521788	  8	                 0.3	                 0.1	  2
525	0.0	 0.2363544531668734	 2559.3034281401124	  0.6928796384261314	  6	                0.78	                0.08	  3
526	0.0	 0.4947472753957196	  2317.749410372918	 0.36155661151737584	  8	                 0.5	                0.12	  4
527	0.0	 0.5929008211585406	   2538.17595832601	  0.1706992050432753	  9	                0.72	                0.08	  3
528	0.0	 0.5707809664844425	  2276.228561363391	 0.04831877666412937	 16	                0.72	                0.08	  1
529	0.0	 0.6492549610580604	 2405.1313065839527	0.031987149508417495	  9	                0.26	                0.08	  4
530	0.0	 0.7475680693016196	 2203.0047688724435	 0.07061099020804107	  5	                0.26	                0.08	  0
531	0.0	  0.741797174743067	  2329.817330405551	 0.12810197058391842	  6	                 0.1	                0.08	  4
532	0.0	 0.5654603240460057	  2359.562942134972	 0.09081148202703672	 17	                 0.1	                0.08	  5
533	0.0	 0.7505240802485986	  2799.045257897532	 0.05636113929823642	  6	                0.94	                 0.1	  1
534	0.0	 0.7139899387971802	  2380.447235955783	 0.10883562391597565	  6	                0.94	                0.14	  2
535	0.0	 0.5661663283683032	 2505.1581945291873	 0.06529155584931941	 16	                 0.7	                 0.1	  7
536	0.0	 0.6115734019804276	  2220.378834565482	 0.05964026603639836	 14	                0.78	                 0.1	  3
537	0.0	 0.6589372194389247	   2013.50374263827	  0.0766929283988154	  9	                0.38	                0.08	  6
538	0.0	 0.6124777246977557	 1898.6813736816625	  0.0664776066452416	 14	                 0.7	                0.08	  2
539	0.0	 0.5853874808629265	 2222.5956891148176	 0.11889009198681681	 12	                0.36	                0.08	  3
540	0.0	  0.652694515957523	 1953.5622456342967	 0.15361689503251388	  8	                 0.6	                 0.1	  2
541	0.0	0.48474977722332335	  1957.287771583993	0.037980697680990966	 13	                 0.6	                 0.1	  5
542	0.0	 0.5526132415173587	  2300.211506180309	 0.05096401212870782	 10	                 0.6	                 0.1	  7
543	0.0	 0.5481877931825135	  2226.965923805752	0.043466063757217205	 11	                0.66	                 0.1	  5
544	0.0	 0.5956017688377445	 1891.1371556429583	  0.0270251697821262	  9	                0.66	                0.14	  3
545	0.0	0.24014803433229162	   1892.29255296043	0.036458958497228244	 13	                 0.2	                0.06	  4
546	0.0	 0.5917556449344816	  2370.787966085515	 0.07756540572984211	  8	                0.42	                0.06	  2
547	0.0	 0.6878379774029653	  2357.957948451941	 0.03659766845750646	  9	                 0.2	                0.08	  2
548	0.0	 0.6071097152314102	  2655.515987835277	0.043013887716371185	  8	                 0.2	                 0.1	  2
549	0.0	 0.5929022765396034	  2761.558438489555	0.030658419384003696	  9	                 0.2	                0.12	  3
550	0.0	 0.6358775128907751	 2519.9889594042156	 0.06805601148745893	  8	                0.92	                 0.1	  3
551	0.0	 0.4845772408482321	 2595.0892769119037	  0.1484010825534911	 10	                0.12	                0.08	  2
552	0.0	0.43370660982726456	  2264.258901634209	 0.10548150708237732	 13	                0.92	                 0.1	  3
553	0.0	 0.4366764896780621	  2234.701633503148	 0.15104463067058602	 14	                 0.3	                 0.1	  6
554	0.0	 0.5750560218864991	 2130.4524777556885	 0.05681993103285038	  9	                 0.8	                0.08	  5
555	0.0	 0.5659910095513516	 2135.0088711311914	 0.07229204778780199	 12	                 0.8	                0.08	 10
556	0.0	   0.62084724154576	  2279.885460478455	 0.05503257251974812	 13	                0.96	                0.08	  4
557	0.0	 0.6326074471521321	 2351.4411134342613	  0.0605765750725541	  7	                0.84	                0.06	  5
558	0.0	 0.5002363529119122	 2292.5943232198542	  0.1375806466986342	 12	                0.22	                0.08	  3
559	0.0	 0.5126696424857348	  2413.987262466089	  0.1450288577524543	 14	                 0.6	                 0.1	  3
560	0.0	 0.5584390920246997	  2502.550605541183	 0.09847820537709424	 12	                 0.6	                 0.1	  6
561	0.0	0.47339475073456205	 2486.3135692429923	  0.1035586402736417	 16	                 0.6	                0.08	  4
562	0.0	 0.4513288308526461	  2603.920411532248	 0.08044787583917326	 10	                0.78	                0.08	  2
563	0.0	  0.612524860853895	  2286.558478749293	 0.08741078387803296	  7	                 0.6	                0.08	  4
564	0.0	 0.4907569191403479	  2392.541160084972	  0.1416171416621576	 16	                0.44	                 0.1	  5
565	0.0	 0.5017972985360459	 2676.9053998817326	  0.1020636426375271	  7	                0.82	                0.06	  2
566	0.0	 0.5322037478458864	 2548.6145725252754	0.059554637159646644	  9	                0.14	                0.08	  1
567	0.0	 0.5774996668819076	 2465.2803901212537	   0.044816568941148	 13	                0.44	                0.12	  1
568	0.0	 0.6651966802218838	  2281.691216366773	0.023313057336332935	 12	                0.78	                 0.1	  3
569	0.0	 0.5624889913808779	  2711.303150986584	 0.03673922738380198	  8	                0.28	                 0.1	  5
570	0.0	 0.6434043379960405	  3156.271686630156	 0.14243355051713946	  7	                0.96	                0.08	  4
571	0.0	 0.7351777276041433	  3360.542488402693	 0.19958776802377848	  9	                0.96	                 0.1	  1
572	0.0	  0.707487348206843	  3409.226825099145	 0.21834484844869284	  8	                0.94	                0.08	  3
573	0.0	  0.656152032350846	 3046.6171697819677	 0.10363013767970695	 10	                0.34	                0.08	  2
574	0.0	 0.6992208507255677	 3230.4555381165037	 0.07070662632678056	  4	                 0.1	                 0.1	  2
575	0.0	  0.636913900672776	 3394.5243905461466	  0.2153999628363539	  8	                 0.1	                0.12	  0
576	0.0	 0.6348066571471177	 3367.8209033009543	 0.06824940763681965	  8	                 0.2	                0.12	  2
577	0.0	 0.5790177085392378	 3169.8952457560863	 0.19769773260054774	 14	                 0.1	                0.08	  5
578	0.0	 0.6395393513370056	  2702.887849062084	 0.08034079320127441	  7	                 0.2	                 0.1	  2
579	0.0	 0.5524765653813718	   3145.23633156387	0.051927979600759774	 15	                0.58	                0.12	  6
580	0.0	 0.5428485049684351	 2934.6305554200144	 0.10421597913996938	  7	                0.58	                 0.1	  5
581	0.0	 0.5491982722421054	 2789.5506994295747	 0.10801099038623921	 11	                0.18	                 0.1	  3
582	0.0	 0.5066775333302296	 2690.6335353106037	 0.04480874591748256	 14	                0.78	                0.08	  2
583	0.0	 0.6425265201769175	  2468.876571858657	 0.07442643793025318	 10	                0.78	                0.08	  5
584	0.0	 0.5117769648661735	 2510.1396430668624	0.024909843098381183	  7	                0.34	                0.08	  4
585	0.0	0.38621543784487566	 2362.6248377616644	 0.04340893246189727	 18	                0.28	                0.06	  6
586	0.0	 0.6384160606746139	  2947.383086534542	   0.133059469980238	  9	                0.28	                0.08	  4
587	0.0	 0.5728505176170043	 2824.7090637229667	 0.13861971645505977	  9	                0.28	                 0.1	  5
588	0.0	 0.4935295200939958	 3510.0939080958965	  0.1264656574714332	 13	                0.98	                 0.1	  1
589	0.0	 0.6095953547490435	 3074.7341428330174	  0.1651016640652654	  9	                0.28	                 0.1	  3
590	0.0	0.48277734395312016	  3148.715611343582	  0.1223727392570289	 11	                0.28	                 0.1	  2
591	0.0	0.47961293519857434	 3306.8415572031386	 0.32430596640230347	 10	                0.64	                0.08	  1
592	0.0	 0.3739279258883981	 3150.9223994109134	 0.22055358655460786	  9	                0.98	                0.12	  3
593	0.0	 0.5144758708724231	 3243.5409255621144	 0.10196021630631368	  8	                0.98	                0.14	  6
594	0.0	 0.6255095150557817	 3349.7966430606966	 0.14797856194471734	  7	                0.98	                0.12	  3
595	0.0	 0.5805484001128324	 3820.9577854088366	 0.03566228440345121	 12	                0.88	                 0.1	  3
596	0.0	 0.6674681466541265	 3534.4820283724316	 0.05934494018027025	  9	                0.96	                0.12	  4
597	0.0	 0.2849638541536963	  4074.560032042446	 0.49242008237070306	  6	                0.92	                0.08	  4
598	0.0	 0.1883300024837333	  4143.775927772064	 0.43777352665458613	 13	                0.86	                0.08	  2
599	0.0	 0.2624982255397177	  4522.436574903487	  0.1542151233909187	 11	                0.96	                0.08	  2
600	0.0	 0.7110105256474969	  4174.136960939909	 0.18121926073677447	  6	                 0.8	                0.12	  4
601	0.0	 0.6515838511676177	 3512.8793709866445	 0.05305882518187568	  8	                 0.5	                0.08	  3
602	0.0	 0.6473363555790855	  3547.476335316084	 0.04904285054966686	  7	                 0.5	                 0.1	  4
603	0.0	 0.5759045230079194	 3258.8383656777355	 0.05009868670792735	 12	                0.62	                0.12	  3
604	0.0	 0.6656226566458634	  3095.925762757642	 0.09818012531120919	 10	                0.72	                 0.1	  2
605	0.0	 0.5646739395124567	 2746.4230035786304	0.058419269666896055	 12	                0.72	                0.16	  3
606	0.0	 0.5103304914440244	 2578.2816796145066	  0.0976080208217928	 11	                0.72	                 0.1	  2
607	0.0	 0.5131672396897771	 2809.7127222090444	 0.03744979852083821	 13	                0.72	                0.08	  3
608	0.0	 0.6417117877086008	 2872.4216576429135	 0.02691487115955952	  6	                0.02	                0.06	  2
609	0.0	 0.5399692057880414	  2783.170556267521	 0.05079258584762543	 15	                0.72	                 0.1	  5
610	0.0	 0.6020725276110501	 2563.1067184243716	 0.08719656170349703	 10	                0.56	                0.12	  5
611	0.0	 0.5365513673202745	 3276.5277174262933	0.029114005609123944	 15	                0.56	                0.08	  5
612	0.0	 0.6587499586344866	 3260.3794094793275	0.047898210490021735	 10	                0.58	                0.08	  3
613	0.0	 0.5674120621749922	  2946.724743794788	 0.12920310485471154	 11	                0.58	                0.08	  5
614	0.0	 0.6520871420999699	 2900.2468368057303	 0.03601990275217244	 11	                0.94	                0.08	  3
615	0.0	  0.589166008225994	  2693.240829229275	 0.03258597637719696	 13	                0.94	                0.08	  3
616	0.0	 0.5177227891167062	  2700.086953808179	 0.12311919529596825	  6	                0.36	                 0.1	  3
617	0.0	0.41503780601360873	  2675.166874520287	 0.08139820218107126	 10	                0.36	                0.12	  7
618	0.0	 0.7074033293575652	 2800.5815520179085	 0.03325905471269819	  8	                 0.3	                 0.1	  4
619	0.0	 0.6203989873877143	  2788.236460340379	0.019379584104922527	 10	                 0.3	                0.12	  2
620	0.0	 0.6437464530481862	 3083.8486207738424	 0.04867715911439477	  6	                0.24	                0.08	  3
621	0.0	  0.552530122346088	 3066.1051742419204	 0.07563423849614036	  9	                0.52	                0.06	  3
622	0.0	 0.6469347508071133	 2811.3368899335755	 0.14085552945858631	 11	                0.48	                 0.1	  7
623	0.0	 0.5112675193158548	   3227.88856349858	 0.07229714136148231	 13	                 0.0	                0.08	  5
624	0.0	 0.5532454350342237	 3494.4456062535683	  0.4469506092030165	 12	                0.76	                0.08	  4
625	0.0	 0.4874129474534567	 3511.4135730818757	  0.2694325972672018	  9	                0.42	                0.06	  3
626	0.0	 0.6568995528411803	  4093.697750084665	 0.33525936232363407	  5	                0.86	                0.08	  3
627	0.0	 0.6086331755908964	  3831.564102387836	 0.13820323808683835	 11	                 0.6	                0.08	  6
628	0.0	 0.6659336536942407	 3322.5347323844567	 0.07692868204592236	 10	                 0.8	                 0.1	  3
629	0.0	 0.6630529578408573	   3067.56481502852	 0.09001487589936136	 10	                0.04	                0.08	  1
630	0.0	 0.6447206065651853	 2884.7376038238685	 0.09620451098990754	  9	                0.56	                0.08	  2
631	0.0	 0.6505353126263512	  2894.423781801418	 0.11139184968123024	 10	                0.56	                0.12	  4
632	0.0	 0.6890450697700631	  3355.081448535611	 0.11838952308448406	  9	                0.44	                0.08	  5
633	0.0	 0.6046346809192118	 3278.0717461423965	  0.2159709016644463	 11	                0.36	                0.08	  3
634	0.0	 0.5716922690787937	 3175.3000169520337	  0.1158526401945111	 15	                0.24	                0.06	  6
635	0.0	 0.7192259765485993	 2759.4308854228934	 0.06688043562577049	  7	                0.02	                0.08	  4
636	0.0	 0.6654188055367842	  2958.947513633645	  0.1026847172213314	 14	                0.02	                 0.1	  7
637	0.0	 0.7009754649171768	 3258.2525833876484	0.057090948908676775	 11	                0.24	                0.08	  6
638	0.0	 0.6940993987596015	 3647.0077412324717	 0.05770461139910048	  9	                0.86	                0.08	  0
639	0.0	 0.6720607602344927	 3954.7297482158024	 0.13184896571135993	 10	                 0.9	                0.08	  3
640	0.0	  0.622080603825501	  3892.414214987859	   0.243232901397065	 11	                0.38	                 0.1	  3
641	0.0	 0.6233478678346068	  4213.085899105037	 0.13391451979749244	 12	                 0.6	                0.14	  4
642	0.0	 0.6550999702759374	  3428.514483433692	0.058929691119353436	 12	                 0.6	                0.12	  2
643	0.0	 0.7452175048217837	  2909.331993806988	 0.06981425546267724	  6	                0.12	                 0.1	  2
644	0.0	  0.679157722136594	 3112.2609716579027	 0.10669338175561263	 10	                0.14	                 0.1	  1
645	0.0	 0.6205039126130456	 3079.0897360519593	 0.07013675900344545	 13	                0.32	                0.08	  2
646	0.0	 0.7380646170130731	 3236.8633862385223	 0.11311308705865325	  7	                0.38	                 0.1	  4
647	0.0	  0.724256447022224	 2849.5192238907325	 0.06905346964042013	  8	                0.42	                0.08	  1
648	0.0	 0.7489736762959518	 2872.6162209768363	 0.07701402568124344	  6	                0.42	                 0.1	  2
649	0.0	0.49248557051150554	  2977.871564298463	  0.6812094819427348	 13	                0.94	                0.14	  6
650	0.0	 0.5938294993069136	 2865.7050535699273	  0.1894540608587397	 11	                0.62	                0.14	  3
651	0.0	 0.5073168911177794	  2967.775418876904	 0.34797829372664785	  8	                0.62	                 0.1	  2
652	0.0	  0.640813530911061	  2964.094655332522	 0.25110338261705856	  6	                0.66	                0.12	  6
653	0.0	 0.7221399523167197	  2677.869236153822	 0.26264326461361714	 10	                0.14	                 0.1	  3
654	0.0	 0.6532432512562155	 2667.4184394944136	 0.13837552344095683	 14	                0.14	                0.12	  3
655	0.0	 0.6689412665262268	  2370.793507281249	 0.13373100376842564	 10	                 0.7	                0.12	  4
656	0.0	 0.5692497097508469	 2377.1649736891777	 0.15548175724334556	 14	                0.14	                0.12	  4
657	0.0	 0.6530237423457492	 2810.8253184306736	  0.1466100448225269	 12	                 0.2	                 0.1	  3
658	0.0	  0.603430207430254	 2975.3999840527385	 0.21610741507035272	 10	                 0.2	                0.08	  5
659	0.0	 0.7150979024560526	  3094.200901243138	 0.13537149867259965	  5	                0.96	                0.08	  3
660	0.0	 0.7000054820839137	  2916.662784475424	 0.10225830035208089	  9	                0.96	                0.12	  3
661	0.0	0.48525696471851554	 2976.9568973657815	 0.08307022465488682	 17	                0.96	                0.14	  4
662	0.0	 0.6295905071269786	 3005.6456701438133	 0.10337433791594336	 11	                0.96	                 0.1	  2
663	0.0	 0.5592265526256059	  3361.109832964096	 0.05415735438905929	 16	                 0.2	                 0.1	  1
664	0.0	 0.6902574038137278	   3458.94876386698	 0.12273758896678079	  8	                0.96	                0.06	  2
665	0.0	 0.5008047108143646	 3378.0510199333658	0.035253679547322815	 11	                0.46	                0.06	  2
666	0.0	 0.5280634389561288	  3856.133308692081	 0.04126846494239128	 10	                0.58	                0.08	  2
667	0.0	 0.6019080480191954	 3781.6761989028314	0.056772325174990194	  7	                0.68	                 0.1	  3
668	0.0	 0.5192620317717498	  3467.425730086211	 0.16627180750378986	 13	                0.68	                0.08	  3
669	0.0	  0.528039090770027	  3082.969724044552	 0.20214906846265002	 11	                0.26	                 0.1	  1
670	0.0	 0.4728160673506229	 2964.9319160330033	 0.04952273883487159	 12	                0.42	                 0.1	  5
671	0.0	 0.6280274039757946	 2863.9851735240177	 0.05602151418523515	  8	                0.42	                 0.1	  2
672	0.0	 0.5414841712525204	 2781.5172240712122	 0.06860819161434673	 14	                0.04	                0.08	  4
673	0.0	 0.6987664028157252	  2689.572469580937	 0.09617632697822112	  4	                0.04	                0.12	  2
674	0.0	 0.4211042331281291	 2310.0484913697483	 0.12748405863955858	  9	                0.34	                0.08	  0
675	0.0	 0.5585367678248043	 1927.9102627137513	 0.21816369011438297	 10	                0.34	                 0.1	  3
676	0.0	 0.4622195520202148	   2178.66359122294	 0.17316472689073786	 13	                0.24	                0.08	  6
677	0.0	 0.7614316904705457	 2366.5263934250793	 0.24977548689101467	  7	                0.44	                0.08	  5
678	0.0	 0.7563492840220608	  2470.223192863561	  0.2563418893842684	  6	                0.24	                0.08	  3
679	0.0	 0.6770232169311302	 2380.8780230033094	 0.21011004712646725	  7	                0.74	                0.08	  3
680	0.0	 0.6052608490163452	  2490.884047028532	  0.2836380978680748	 13	                 0.4	                0.08	  3
681	0.0	 0.7583035178294152	 2716.8212190766776	  0.1257331044055059	  9	                0.16	                0.08	  5
682	0.0	 0.5423194209674315	   2494.26513174176	 0.22842033580230126	  9	                0.48	                 0.1	  6
683	0.0	0.44814347292035445	 2375.1678317165065	 0.39096331465008194	  9	                0.46	                0.08	  2
684	0.0	 0.4473111964036554	  2588.945242761934	 0.23222226492055772	  7	                0.06	                 0.1	  1
685	0.0	 0.3753986986469204	  3073.631261512426	 0.10308373132396433	 14	                 0.3	                 0.1	  6
686	0.0	 0.5544155010978133	  3477.657631521774	 0.07875063491369133	 12	                 0.4	                 0.1	  2
687	0.0	 0.4860608258781067	  3629.914528951263	  0.1240395924459749	 10	                 0.4	                 0.1	  4
688	0.0	0.47802117534836097	 3695.1332558760405	 0.08005773064947569	 12	                0.92	                 0.1	  1
689	0.0	 0.5831312902550922	 3362.5969329515997	  0.0944442294223267	 10	                0.06	                0.08	  4
690	0.0	 0.4948701947503875	 3161.9507995657086	 0.08945277909275991	 14	                0.06	                0.08	  2
691	0.0	 0.5643192698136156	 3343.7275017024344	  0.0928635613326045	 12	                0.06	                0.08	  4
692	0.0	 0.4926015633856919	 3285.8161918911346	 0.08977574125306313	 11	                0.06	                0.12	  3
693	0.0	 0.5486833598438807	  3359.374586094218	 0.15267590599045822	 10	                0.06	                 0.1	  3
694	0.0	 0.5841982613760839	 2976.7175799385636	 0.16215149149483385	 10	                0.96	                0.08	  1
695	0.0	  0.756693448197542	 3559.0854982329074	0.019823291605854963	  7	                 0.3	                0.08	  1
696	0.0	 0.5869529395308739	 3628.6587925240397	 0.04622619716575862	 15	                 0.6	                0.06	  2
697	0.0	  0.661057942664065	 3500.1566025731527	0.019774349155419216	  3	                0.16	                0.08	  2
698	0.0	 0.6537564718454446	 3762.8536672223263	 0.04097543006113882	  9	                0.24	                0.08	  1
699	0.0	 0.6817451552377046	  4156.151051043865	0.023467341648839454	  8	                0.16	                 0.1	  4
700	0.0	 0.6661217104444961	  4093.693871789295	 0.03415154873268396	 10	                0.24	                 0.1	  3
701	0.0	 0.5646570576510443	   3840.06701047538	 0.02058281461777669	 11	                0.24	                 0.1	  3
702	0.0	 0.6204590816065549	 3753.2720005382816	0.040310775648655255	 11	                 0.1	                0.08	  6
703	0.0	 0.4807785487366988	  3646.851196970446	0.028069721476962142	 11	                0.46	                0.06	  2
704	0.0	 0.3909632631338343	 3273.4643469370662	 0.24078429217077843	 10	                 0.4	                0.08	  1
705	0.0	0.45525878863552743	 2994.9117318105823	  0.5237003127008628	  7	                0.48	                0.06	  3
706	0.0	0.47939738187259584	 3245.2451508874506	 0.07141835773336169	 11	                0.48	                 0.1	  3
707	0.0	 0.7104172809913224	 2985.6525820282823	 0.04544303646161668	  6	                0.28	                 0.1	  1
708	0.0	 0.5018804232030124	  3159.117960201912	 0.16753935398318284	 13	                0.48	                0.14	  3
709	0.0	 0.6120266380787021	  3250.828306137089	  0.0724196104260991	 12	                0.38	                 0.1	  2
710	0.0	 0.6441048610878589	  2351.922759630816	 0.05584337066469418	  8	                0.04	                0.12	  0
711	0.0	 0.5722723991240428	  2949.330140372268	0.025810069756077313	 12	                 0.7	                0.08	  5
712	0.0	  0.670388865129502	  3032.180505912249	 0.05787831554677721	  8	                0.06	                 0.1	  5
713	0.0	 0.6946301084521025	 3020.2794425017046	 0.07770615130419257	  8	                 0.1	                0.08	  3
714	0.0	 0.6329634371273107	  3118.163714307402	 0.07570831791398906	  9	                0.84	                0.12	  4
715	0.0	 0.6667665789509265	 3078.0323446269686	0.060649681587699636	  8	                0.84	                 0.1	  3
716	0.0	 0.6933833790112058	  3175.115657618976	 0.19048940408677584	  4	                0.84	                 0.1	  0
717	0.0	 0.6513439002229585	 2620.4086121350724	 0.09235506186008804	  9	                0.92	                0.14	  5
718	0.0	 0.6217734610771128	 3198.3871853559135	  0.1435840801254084	 13	                0.44	                0.12	  8
719	0.0	 0.6473116259297632	 2968.7370342790255	 0.12756758788456182	  8	                0.44	                0.08	  5
720	0.0	 0.6858708050183104	 2758.9588071116955	 0.13153844794415845	  7	                0.44	                0.14	  4
721	0.0	 0.5539633024439476	 2943.1869739059753	0.038957378124976946	 16	                0.44	                0.14	  3
722	0.0	 0.5002167751770831	 3152.2013237130413	0.017688156824105728	 13	                0.92	                0.12	  5
723	0.0	 0.7018189262469395	  3039.659300111193	0.018103843497536954	  5	                0.42	                0.08	  4
724	0.0	 0.7299260110660706	  3133.724435831787	0.021776986877850835	  8	                0.42	                0.06	  0
725	0.0	 0.6604972435900769	 2855.0277159714087	  0.0381680786990132	  7	                0.92	                0.08	  4
726	0.0	 0.5704471738734902	 3246.7147840282246	0.031016003767507433	 11	                0.78	                 0.1	  5
727	0.0	 0.7858917221018774	 2869.9846594746273	 0.02186832768573995	  7	                0.42	                 0.1	  3
728	0.0	 0.6687581525181969	 3363.9217579455894	0.020258396139406068	  9	                0.26	                0.08	  1
729	0.0	 0.6385285987421646	  3531.273408846212	 0.01921515784886937	  9	                0.42	                0.08	  2
730	0.0	 0.6303569907954357	  3321.401702408311	0.020573353132313482	  5	                0.88	                0.14	  0
731	0.0	 0.6684191942093046	  3449.877751346482	 0.09570633659619622	 11	                0.78	                0.08	  7
732	0.0	 0.6641812624515354	  3369.806266083691	 0.09930015860484198	  8	                0.78	                0.08	  2
733	0.0	0.47983762169906113	 3568.9559722604736	  0.1913353295377519	  9	                 0.4	                 0.1	  3
734	0.0	 0.5407855053810274	 3187.8741955060277	 0.12847133448357786	  5	                 0.4	                0.14	  3
735	0.0	 0.6557916059142812	 3439.9917876007826	 0.38578044168055237	  7	                 0.4	                0.14	  4
736	0.0	 0.7492411300020032	 3516.5303923197516	 0.22330022128947802	  6	                 0.4	                0.14	  2
737	0.0	 0.7055422610157427	 3662.2125211381167	 0.23591101184739927	  9	                 0.8	                0.08	  3
738	0.0	  0.570656419375463	 3871.1955215690714	 0.24096567331195423	 14	                 0.8	                0.08	  3
739	0.0	  0.575300736378044	 3425.2808681487218	0.025926480516785873	 11	                0.92	                0.08	  2
740	0.0	 0.5432270666075631	  3642.937875714016	 0.01705602976002697	  8	                0.62	                 0.1	  3
741	0.0	 0.6659088243979986	 3911.9892829485934	0.027681656440793137	  8	                0.62	                0.12	  2
742	0.0	 0.7343365710636073	  3732.860582992062	0.026464420150487583	  5	                0.62	                0.14	  1
743	0.0	 0.7054560717826013	  3765.201366673564	 0.03148181433262702	  9	                0.84	                 0.1	  4
744	0.0	 0.7064227264039409	  3650.130461333554	0.026965297252322842	  7	                 0.6	                0.12	  1
745	0.0	 0.6715247689355928	   3567.41395177527	0.037160961550099805	  5	                 0.6	                0.14	  2
746	0.0	 0.6828825026527153	 3816.6477096465214	0.040871310981898966	  7	                 0.6	                0.14	  4
747	0.0	 0.6823112929086246	 3889.2742643735205	 0.04199931595347169	  8	                 0.6	                0.12	  3
748	0.0	 0.6707253533013584	 3840.5905784589113	 0.07284759770234737	  6	                0.46	                0.14	  4
749	0.0	 0.6774552043773518	 3857.8044560264066	0.030285872159313058	  6	                0.46	                0.14	  6
750	0.0	 0.7134232992933746	  3560.909100112919	 0.12921273527554736	  8	                0.46	                0.14	  2
751	0.0	 0.5678927242338055	  3654.911586982301	0.061634388228970535	 15	                0.46	                0.14	  3
752	0.0	 0.6428113841775552	  2611.838605566202	 0.07495103800629994	  7	                0.46	                0.14	  1
753	0.0	 0.4441133124360676	 3425.3442277282147	   0.135001956008581	 14	                0.56	                0.06	  6
754	0.0	0.22736816711911373	 3679.7219425525627	 0.19770233217387556	 15	                0.02	                0.06	  3
755	0.0	 0.2768416642996979	 3709.3068186857386	 0.03473162118818707	  9	                0.48	                0.08	  1
756	0.0	0.34167149768282834	 3472.9520697789526	 0.09061566002724232	 10	                0.42	                 0.1	  1
757	0.0	 0.3871216925772461	 3412.5413267840486	 0.10635061974091473	  6	                0.26	                0.08	  3
758	0.0	 0.5982955349390147	 3486.0949589740826	 0.17609136676141732	  9	                0.12	                 0.1	  2
759	0.0	 0.5638522561455713	  3411.157723250639	 0.28081418028612437	  9	                0.48	                0.08	  5
760	0.0	 0.4449931821859188	  3154.909029563731	  0.1669913385150787	 10	                0.12	                0.12	  0
761	0.0	0.49333787099801113	 3445.2243752464506	  0.2906111067521194	 10	                0.12	                 0.1	  4
762	0.0	0.35355659185574007	 3690.1851200524056	 0.19700269961396347	 12	                0.06	                0.08	  5
763	0.0	 0.6346479909779129	  3360.789313849723	 0.04963612151476453	  4	                 0.6	                 0.1	  2
764	0.0	 0.5928493603012334	 3463.1930309260456	 0.12348877403871511	 10	                0.26	                0.08	  3
765	0.0	 0.6388937585982927	  2896.573938697284	 0.05050878162357469	 10	                0.26	                0.08	  1
766	0.0	 0.5961835526823135	  2760.240218286419	 0.05500864157210676	 13	                0.88	                0.08	  2
767	0.0	 0.5868941254681252	 2689.1158896265943	 0.04166162198683023	 13	                0.72	                0.06	  8
768	0.0	 0.5506561579948945	  2502.261959440265	 0.07609215552382677	 13	                 0.6	                0.08	  7
769	0.0	 0.6741720709744117	  2485.459272682535	 0.07595206891619273	  5	                0.56	                0.06	  4
770	0.0	 0.5593149844712229	  2562.222322396997	0.039261169214796075	 14	                0.68	                 0.1	  4
771	0.0	 0.4260629505606257	  2717.570443519413	 0.14661238726742135	  9	                0.74	                 0.1	  5
772	0.0	 0.5885662720424955	  2328.602722269922	0.031021589645550147	  8	                0.68	                0.12	  2
773	0.0	 0.6234510745694842	   2699.68515551607	 0.05289832805246347	 10	                0.92	                0.14	  6
774	0.0	 0.6339429908109835	 2742.1264483823848	 0.09123195822777806	 11	                 0.4	                 0.1	  5
775	0.0	0.46787987631886585	  3156.294674749823	  0.1103188422454804	 10	                0.38	                0.08	  5
776	0.0	 0.7035989308872189	  3380.679148279489	 0.12441881540183998	  8	                0.76	                0.08	  4
777	0.0	  0.723646942956661	 2961.3078470279966	  0.1235058522287486	  7	                0.96	                0.08	  3
778	0.0	 0.7449638388731163	  3193.104513933437	 0.07197620325399644	 10	                0.96	                0.08	  2
779	0.0	 0.5673218402782588	 3518.0506435184934	 0.23835791981317037	 15	                 0.8	                0.06	  4
780	0.0	 0.7597788320131472	  3205.113020438294	 0.14602663163750224	  6	                0.52	                0.08	  1
781	0.0	 0.7426878375722802	  3068.337004476748	 0.14207741215827338	  8	                0.94	                0.12	  2
782	0.0	  0.624207455700444	  3334.713126001428	 0.14677162685931483	 13	                 0.3	                0.08	  5
783	0.0	  0.777902143267816	 3416.3777561779652	  0.1502711240900838	  7	                0.68	                0.08	  3
784	0.0	  0.683334403655917	   3556.71074172696	 0.16205815826505557	 10	                0.32	                 0.1	  6
785	0.0	 0.7297477364000089	  3562.431611293918	 0.12975935855572512	  8	                0.32	                0.06	  4
