# t	policy	fitness           	C                    	ir         	bankrupts	bestLenderID	bestLenderClients	creditChannels
# interbank.py C_i0=30 D_i0=135 E_i0=15 L_i0=120 N=50 T=1000 r_i0=0.02 Φ=0.025 Χ=0.015 α=0.1 β=5 μ=0.7 ξ=0.3 ρ=0.3 ω=0.55
266	1.0	 0.1178950051141398	 2984.0816870166495	 0.04408751461926548	  7	                0.04	                 0.1	  2
267	1.0	0.15441669528579338	 3248.4636990191652	 0.05589001978245074	 11	                0.96	                 0.1	  5
268	1.0	0.13952578226006776	 3454.7378858349534	  0.0900201794431554	 10	                0.04	                0.14	  5
269	1.0	0.17308424088511296	 3312.1593994968766	 0.09861286747323093	  4	                0.04	                0.12	  5
270	1.0	0.16598196391667244	 3619.6318261942324	 0.08222534949830522	  8	                0.96	                0.14	  4
271	1.0	0.15717956797137478	 3673.2157884422186	  0.1979766476391183	  6	                0.96	                0.12	  8
272	1.0	0.12106879049198752	 3469.9581687925465	  0.8012745124822511	  4	                0.72	                0.14	  2
273	1.0	0.10676254013687668	  3144.474728076268	  0.7411168630286395	  9	                0.72	                0.14	  2
274	1.0	0.09855253873066064	 2015.1442158083373	  0.6578664221861953	  8	                0.72	                0.14	  3
275	1.0	 0.0935491536471309	 2271.3438857848982	  0.7998727450862352	 12	                0.72	                0.14	  5
276	1.0	0.10829545705685678	  2204.381492803484	   0.825237754871193	 11	                0.72	                 0.1	  5
277	1.0	0.08029674237361639	 2397.3144741239526	 0.45087867902870565	 15	                0.72	                0.08	  1
278	1.0	0.06831519135186863	  2801.461029639824	  0.4433830537067208	 13	                0.76	                 0.1	  3
279	1.0	 0.0530750427510047	  2722.635808576416	  0.8980517920069474	 14	                0.24	                 0.1	  4
280	1.0	0.057017793171356246	   2997.70891054999	  0.8708229885326404	  9	                0.76	                0.16	  3
281	1.0	0.06048786648419958	  2829.550997297534	  0.8055500233110723	  6	                0.76	                0.16	  3
282	1.0	0.060585667442959436	 2559.8120522954855	  0.6578507895432157	 19	                0.76	                0.12	  6
283	1.0	 0.1052003029975101	  2502.896465486533	  0.4858001889182486	 15	                0.72	                 0.1	  6
284	1.0	0.10612297521284164	 2787.3010177921924	  0.5708638391787334	 14	                0.76	                0.12	  3
285	1.0	 0.0852894558780204	  2954.277574610234	  0.7816698481769275	 10	                0.76	                0.14	  4
286	1.0	0.10843308569677611	 3244.9236400719456	  1.2508927953014282	 10	                0.72	                 0.1	  4
287	1.0	0.07333080233045047	 3181.7442942693874	    0.64220177906689	  9	                0.72	                 0.1	  5
288	1.0	0.09188624153192962	  3500.198801181956	 0.17727847926674567	  8	                0.72	                0.12	  4
289	1.0	0.08228063833955516	  3766.931713538455	 0.26675751513307605	 12	                0.72	                0.08	  5
290	1.0	0.07950510753015609	   3204.40999940715	  0.3141909427972648	  8	                0.72	                0.08	  2
291	1.0	0.09559532120580502	  3616.429092202023	 0.17269251076668238	  8	                 0.2	                0.08	  4
292	1.0	0.08648552933540041	 3693.1560384958902	 0.12144044294553702	  5	                0.92	                0.12	  2
293	1.0	0.09139690770845783	  3990.244769641087	 0.13212141781574774	  7	                0.52	                0.12	  2
294	1.0	0.07299685160335553	 3832.0899133244566	 0.17011202593417166	  4	                0.72	                0.14	  4
295	1.0	 0.0693620285580745	 3443.4140907536316	 0.23337424922915287	  7	                 0.5	                0.12	  3
296	1.0	0.06296721156323488	  3099.145473750272	 0.28627365218120027	 13	                 0.5	                0.14	  1
297	1.0	0.08597565877867033	  2956.456266999698	 0.17826854148404053	  8	                0.44	                0.12	  4
298	1.0	0.12918865798594614	 2875.7202362799458	  0.0996104038316406	  5	                0.44	                 0.1	  3
299	1.0	0.07215957505504711	  2957.382454295681	 0.21084953977369916	 11	                0.22	                 0.1	  5
300	1.0	0.06673106082904033	 2562.5756428144978	 0.28715701628085083	  9	                0.22	                 0.1	  3
301	1.0	0.09278430043245693	  2612.787652816268	 0.12571387697139516	 12	                0.72	                0.08	  5
302	1.0	 0.1589965506509565	 3133.5828076471626	0.035361194407294766	 11	                0.22	                 0.1	  3
303	1.0	 0.3074114616065301	 3174.1510705612286	 0.05449250059551795	  9	                0.98	                 0.1	  3
304	1.0	0.23832493205855804	 2880.2935244793516	 0.07693894832293066	  7	                0.38	                 0.1	  4
305	1.0	 0.1910401918124585	  3031.445771810081	  0.5285676288416283	 11	                0.18	                 0.1	  0
306	1.0	 0.2131559038336416	  2818.652236370645	 0.07213872434701257	  9	                0.86	                0.08	  4
307	1.0	0.13190553086430784	 2327.6333876534354	 0.18762979635333288	 12	                0.66	                0.08	  4
308	1.0	0.18615343145005117	  2803.791062854496	0.046132669866925095	 12	                0.98	                0.08	  0
309	1.0	0.17115248059175645	  2727.053646796892	 0.06980037209879174	 12	                0.52	                 0.1	  3
310	1.0	0.10567467593438434	 3182.6633234926185	 0.18237225192131062	  9	                0.52	                 0.1	  5
311	1.0	0.08267381156306725	  3480.422706540068	 0.06710286083515962	  5	                 0.5	                 0.1	  3
312	1.0	0.07182454674527315	 3265.3832413998575	 0.07980809294285011	 10	                 0.5	                0.12	  1
313	1.0	0.11061865543028854	 3357.3476519405313	 0.04675761432642498	 12	                 0.5	                0.14	  4
314	1.0	0.14715558491754305	  3865.865701101533	 0.08253996535245094	  8	                 0.5	                0.12	  6
315	1.0	0.21065676960174323	    4060.9072179721	 0.24009523680691985	  4	                0.04	                0.12	  2
316	1.0	 0.1723354965995097	  4164.350889334653	 0.12731564802340342	  4	                0.04	                0.12	  2
317	1.0	 0.1598928629046439	   4029.62302712933	 0.18761352665817937	  5	                0.84	                0.16	  0
318	1.0	0.14197745994909677	 3384.5011583037494	 0.14682093476261937	  5	                0.84	                0.14	  1
319	1.0	0.14352544940478024	 3748.6079280495696	 0.13506808889769095	  8	                0.84	                0.16	  7
320	1.0	0.12633867478743624	 3668.6996989624836	 0.15305144047679983	 10	                0.84	                0.12	 10
321	1.0	  0.139989314390699	 3890.1029182889624	  0.3603767952687798	  6	                0.52	                0.08	  0
322	1.0	0.13418241860392977	  3565.478377174632	  0.3558937750262114	  8	                0.52	                 0.1	  3
323	1.0	0.13487115163601432	 3404.7948218864203	   0.215214416110976	 10	                0.52	                0.12	  5
324	1.0	0.18865728054462977	 3682.6928269281707	 0.23160388737933274	 13	                0.52	                 0.1	  2
325	1.0	0.11421100728792392	 3937.2427272356613	  0.2204843407354313	 13	                0.04	                 0.1	  3
326	1.0	 0.1135793338484972	  4278.831867107333	  0.3024658100557547	 10	                0.88	                 0.1	  3
327	1.0	 0.0855556350024163	  4130.192750601787	  0.6383708831766539	 11	                0.88	                0.08	  6
328	1.0	0.08089638481918074	   4336.45936060777	  0.2806771086068093	  9	                0.88	                 0.1	  3
329	1.0	0.08730859612021978	  4282.050431353459	  0.5424660987694787	 10	                0.04	                0.12	  3
330	1.0	0.13204589513588455	 3669.2699974898474	  0.4421107064229794	 11	                0.04	                 0.1	  1
331	1.0	0.11716106063321849	 4095.9464999762317	 0.33784085830136973	 11	                0.04	                 0.1	  2
332	1.0	0.12181025706614484	    3811.9879429311	 0.37480624876412477	  5	                0.04	                 0.1	  1
333	1.0	0.16544403422016077	  3464.825308352877	  0.2938027844374647	  8	                0.04	                0.12	  5
334	1.0	0.13852994086397788	  2903.612265518432	  0.0416655526555751	 11	                0.04	                0.14	  3
335	1.0	 0.1068374743582785	 3156.0453767072017	 0.08069136232140069	 15	                0.04	                0.16	  3
336	1.0	0.14120604149231178	  3102.252645832171	 0.12633182771929033	  8	                0.04	                 0.2	  2
337	1.0	0.17808432848264985	  3041.980300875372	 0.12720986336378418	 10	                0.04	                0.12	  1
338	1.0	0.19091823971085592	  2653.850969746167	  0.0897940210071678	 12	                0.76	                0.14	  0
339	1.0	0.18398722552068544	  2875.143888091335	 0.11127856965936828	 10	                0.76	                0.12	  2
340	1.0	0.21556556985408526	  2976.875486831953	 0.03127965234943794	 10	                0.22	                0.12	  6
341	1.0	0.14989680802684868	  3171.494004031058	 0.08035890870145598	 11	                0.52	                0.12	  2
342	1.0	0.14494396047320304	 3114.6533623128216	 0.15716648303817282	 11	                0.22	                0.08	  9
343	1.0	0.12368250501773481	 3359.4893438120407	 0.06156193199468176	  6	                0.74	                0.08	  0
344	1.0	0.11050223012435108	 3513.9477609690452	 0.15024587627524463	 10	                0.38	                0.12	  2
345	1.0	 0.1843136802607891	 3419.8455934359326	 0.17330063579382204	  7	                0.74	                0.12	  2
346	1.0	0.20868836931434578	 3247.3818903262986	 0.09652708490342085	  7	                0.38	                 0.1	  2
347	1.0	0.21806883856860826	 2931.8789685374854	 0.10038685658773466	  7	                0.38	                0.12	  1
348	1.0	 0.2367687306410711	  3010.242489191037	 0.10393671448478074	 10	                0.74	                0.14	  2
349	1.0	0.18139569095365007	  3471.259769934312	  0.7720785622590124	  9	                0.74	                 0.1	  1
350	1.0	 0.1922322546602414	 2901.3628623487953	 0.33601970829522854	 10	                0.74	                 0.1	  1
351	1.0	0.21740184576518534	  2850.388238266684	 0.29312938300053665	 13	                0.74	                0.12	 10
352	1.0	0.23489481590349418	 2948.6808708702383	  0.5892195295899353	 12	                0.74	                0.14	  4
353	1.0	0.18372901695541685	  3100.276772520348	  0.6066621405163058	 12	                0.74	                0.14	  6
354	1.0	0.17461374467153873	 3048.9715986256256	  0.3283612384791711	 13	                0.74	                0.14	  5
355	1.0	 0.1395659583808793	 3119.9267897936897	 0.24174009722417655	  7	                0.74	                0.12	  4
356	1.0	0.12629792735310402	  2913.879304857653	 0.12585077524015045	  7	                 0.8	                0.12	  2
357	1.0	0.14388321455250164	  2733.146125317596	 0.24358484504218378	 12	                0.08	                0.06	  2
358	1.0	0.13837075497170775	 2926.9106282231287	 0.11418579697894118	 11	                0.82	                0.08	  6
359	1.0	0.12111675830875494	  2809.365050878663	  0.1443962982128539	 11	                0.66	                0.08	  4
360	1.0	0.15934149557207178	 1971.9280664617934	  0.4100407273025063	  9	                0.42	                 0.1	  1
361	1.0	0.17610021712675228	  2138.105754017509	 0.28063440333935136	 18	                0.42	                0.08	  7
362	1.0	0.19573170922472133	 1877.2825169068276	  0.1831659924978545	 11	                0.24	                0.08	  1
363	1.0	0.14803954039643677	 1928.4640353411567	  0.2262485649164513	 13	                0.24	                0.16	  1
364	1.0	0.08704125204860168	   2184.25760415913	  0.1706851657120654	 14	                0.24	                0.18	  9
365	1.0	0.09812979320122618	 2178.0639975430495	  0.1243544889665155	 11	                0.24	                 0.2	  2
366	1.0	 0.0657415956274567	  2353.972209645896	 0.11806002705513664	 14	                0.24	                 0.2	  4
367	1.0	0.09712529806800405	  2496.842916104992	 0.09509082757386307	  7	                0.24	                0.16	  4
368	1.0	0.09856755845421099	 2381.3041888277457	 0.09341601669529462	 11	                0.24	                0.22	  3
369	1.0	 0.1436972131671504	  2204.621184497551	 0.10132388364282124	  9	                0.24	                0.22	  3
370	1.0	 0.2627821013583723	 2293.1573062769376	  0.0925160703267551	 14	                0.24	                0.16	  7
371	1.0	0.19711983392331459	 1869.2717063266832	 0.02014899876185687	  7	                0.24	                0.14	  3
372	1.0	0.21999802622588033	  2057.254059017346	 0.07389979694575001	 16	                0.86	                0.12	  1
373	1.0	 0.2541038390382496	 2029.4157490362275	0.023617078113638428	  8	                0.86	                 0.1	  7
374	1.0	0.26717985579301373	 2289.3814681920976	  0.1151036071400734	 10	                0.52	                0.08	  4
375	1.0	0.27459165265111685	  2317.152205512439	 0.10373905854826088	 10	                0.16	                0.08	  6
376	1.0	0.21168328485745236	 2469.0893583241527	  0.0862588443598527	  7	                0.16	                 0.1	  5
377	1.0	0.25281560920869384	 2388.2452070564364	 0.08261300762789402	 11	                0.16	                0.14	  3
378	1.0	0.20983049542280377	  2619.319280947175	 0.07734412105307001	  6	                0.16	                0.12	  5
379	1.0	0.16513202230653642	 2968.4775872821274	0.059654004103057136	  7	                0.16	                0.12	  1
380	1.0	0.20861289916686207	  2953.949665215499	 0.04334162979232085	  9	                0.86	                 0.1	  3
381	1.0	0.12106653647078726	 3037.8958358756527	 0.05046180656684593	 16	                0.86	                0.12	  4
382	1.0	0.11749230080658551	 3011.3531058904264	 0.05979398168071444	  8	                0.86	                0.14	  3
383	1.0	0.15673695806586438	  2738.771818349457	0.043461749146672515	 12	                0.86	                0.16	  4
384	1.0	0.19174945497661441	  2553.675802936004	 0.03680593834035529	  6	                0.86	                0.12	  0
385	1.0	0.17760580528931139	 2527.7824502718445	 0.12067873205898233	 12	                0.86	                0.08	  2
386	1.0	0.14182298595754944	 2599.6425534518658	 0.06838513231721446	  6	                0.46	                0.12	  0
387	1.0	0.23567502933515366	 2566.1932935447758	 0.07980754313074653	  6	                0.02	                 0.1	  7
388	1.0	 0.2710829010071778	 2709.2481725599923	 0.18433928791833762	 11	                0.02	                 0.1	  3
389	1.0	 0.2641536981769207	 2892.8153257845684	    0.22407968228616	 10	                0.86	                0.12	  3
390	1.0	0.30778952938256904	 2882.7287251283847	 0.07410194230088567	  7	                0.86	                 0.1	  4
391	1.0	0.25875549158845695	   2781.69056891562	 0.20945672466509868	 13	                0.72	                0.08	  2
392	1.0	0.32453713369086395	 2659.5678689325377	  0.1521952627636002	  4	                0.86	                 0.1	  1
393	1.0	0.23874674906362292	  2365.631084417086	 0.15257353261067302	 13	                0.84	                 0.1	  0
394	1.0	0.14468554813449172	  2341.920408554151	 0.19938498941642901	  8	                0.22	                0.14	  4
395	1.0	 0.2667107898304504	  2380.728815257358	 0.18862632888460534	  6	                0.64	                0.12	  2
396	1.0	0.30774954791523945	  2332.932357960712	 0.36022860019172326	 11	                 0.5	                 0.1	  2
397	1.0	 0.3476643837136941	  2872.965954241912	 0.16192827329298212	  7	                 0.5	                 0.1	  4
398	1.0	 0.2532840062383036	 2387.8769603533487	 0.44969557425669093	  6	                 0.5	                0.12	  2
399	1.0	 0.1927104491506373	  2833.675490056185	   0.193500073505579	  9	                0.24	                0.12	  3
400	1.0	 0.1855736008261032	  2912.680314745963	 0.24131253603637584	 11	                0.72	                0.16	  4
401	1.0	 0.2290803667506472	 3370.1579084780237	  0.5314256072203342	  9	                0.24	                0.16	  5
402	1.0	 0.1605093346134699	 3598.1598823885784	  0.3862783559062299	  5	                0.24	                0.16	  1
403	1.0	0.21541424454145588	 3223.0835164678406	  0.3780881466321898	  7	                0.24	                0.14	  4
404	1.0	0.17115853389069113	  3649.905880730799	  0.6490752845031679	  9	                0.88	                0.08	  3
405	1.0	0.12819388239607388	  3563.255325596907	   0.518313653133491	  5	                0.88	                 0.1	  2
406	1.0	0.17833515123941704	 3365.3387884888084	  2.1311513306031857	  3	                0.88	                0.08	  3
407	1.0	0.13597005731078812	  3104.701822067577	 0.23592632446247508	  8	                0.88	                0.08	  4
408	1.0	0.13347156015616313	   2765.35672232219	 0.09161845852156969	 10	                0.94	                 0.1	  7
409	1.0	0.16579100362329638	  2961.489408651942	 0.22745612923819283	 11	                0.94	                0.08	  6
410	1.0	0.12318437918730427	  3175.020554314239	 0.06035460092130975	 16	                 0.2	                0.08	  4
411	1.0	 0.2003625179425812	 3577.0577450953956	0.054552378826519116	  7	                 0.2	                0.12	  2
412	1.0	 0.2250254099333203	 3657.4058792287206	 0.07456888518172076	  4	                0.32	                0.12	  4
413	1.0	 0.2259859618660874	  3447.773954818421	 0.08273203060908374	  8	                0.52	                0.12	  2
414	1.0	 0.2302870293772946	 3690.2156777409946	 0.07984825108993365	  8	                0.52	                0.12	  3
415	1.0	0.17280208753394416	 3277.4686748629733	 0.39992485212709383	  8	                0.82	                 0.1	  1
416	1.0	 0.1953915465048888	 3790.9450776580334	  0.2519676855288807	  7	                 0.9	                0.08	  3
417	1.0	0.13872391747932886	 3804.3712813955744	  0.2900038328149016	  9	                 0.9	                 0.1	  2
418	1.0	0.11715619841825024	 3683.5536824781275	 0.17963525811997594	 12	                 0.9	                0.12	  4
419	1.0	0.14290626186553568	 3380.1457231969566	 0.25977032296631525	  6	                 0.2	                0.12	  5
420	1.0	0.24216836191067212	 3981.1636904494508	  0.2800403819661012	  8	                 0.2	                0.14	  2
421	1.0	0.20862620369072893	 3835.5591019831386	   0.377615323032866	  6	                0.24	                0.14	  4
422	1.0	0.17333722925893982	 3786.8328090398304	   0.315171664615119	  5	                 0.9	                0.14	  2
423	1.0	 0.1866704209339051	  3914.966603185189	   0.310132607154972	  9	                0.18	                0.16	  1
424	1.0	0.24200757620090912	  3986.084789284464	  0.3851905205312312	  3	                0.18	                0.16	  1
425	1.0	0.18755420645860102	 3742.6106404292414	 0.34325495148496704	 14	                 0.9	                0.12	  3
426	1.0	0.20008481906975795	  3691.651484903081	  0.1547934709878025	  7	                0.18	                 0.1	  2
427	1.0	0.14747086297346484	  3705.471040559849	  0.1884679586281287	 11	                0.38	                 0.1	  2
428	1.0	0.10322457406876463	 3811.1906484331566	 0.13201645546271734	  7	                0.38	                0.14	  2
429	1.0	0.11287825027368381	  2915.920470392785	 0.19643261476879392	  9	                0.38	                0.14	  1
430	1.0	0.12614877770570276	  3511.248633799333	 0.17692962669810247	  6	                0.38	                0.16	  0
431	1.0	0.09191834622158218	 4019.8042879020477	 0.17889543021283866	  9	                0.38	                0.18	  3
432	1.0	0.07860998050525314	  4737.014284037699	 0.17791170241476384	  5	                0.38	                0.18	  2
433	1.0	0.05534901147360571	 3965.4174401313267	 0.16153381504853456	  9	                0.38	                0.14	  3
434	1.0	 0.0668626834664225	 3874.9282724816053	 0.17839264464425827	  8	                0.38	                0.16	  2
435	1.0	0.06441544057385871	 3786.7997549533916	 0.16811936143799325	 12	                0.74	                0.12	  6
436	1.0	0.07597007015145409	  3883.368158463575	 0.10711886338112034	  9	                 0.9	                0.12	  2
437	1.0	0.07554587322439446	  4298.804092033312	 0.18567868611604765	  9	                 0.9	                 0.2	  1
438	1.0	0.06121166086604993	  4270.323886475604	 0.16768870107549386	  7	                 0.9	                 0.2	  6
439	1.0	0.05648551236574572	  4533.201765091529	  0.3057722644046069	  9	                 0.9	                0.22	  4
440	1.0	0.04557603048649285	  4505.493437387228	 0.23288232366353132	  9	                 0.9	                0.22	  2
441	1.0	0.04043818557279405	  3839.031709631432	  0.3987023008996812	  7	                 0.9	                0.24	  3
442	1.0	0.04483339885381063	  4367.429670466504	 0.17205931611456954	 15	                 0.9	                0.16	  2
443	1.0	0.05666268787066797	 3598.9952467829726	 0.05827127330234141	  9	                 0.9	                0.14	  3
444	1.0	0.08502973998488067	 3238.8100576959573	 0.07671505905057116	  8	                 0.9	                0.12	  2
445	1.0	0.11305403298340226	  3106.416584826235	  0.1509609261979708	  8	                 0.9	                0.14	  2
446	1.0	 0.1471620189555071	  3216.593708536569	 0.06183791450402837	  8	                 0.9	                0.12	  2
447	1.0	0.10898345390353531	  3357.332797567417	 0.11717122096689271	  9	                 0.9	                0.12	  3
448	1.0	0.13632913725635765	  3293.138907201101	 0.14611145069315573	 12	                 0.9	                0.12	  6
449	1.0	0.12574803023211176	    2958.3844956301	 0.10718535714389446	 11	                 0.9	                0.14	  8
450	1.0	 0.1529520769173894	  2670.829212470752	 0.10815807791925654	 10	                 0.9	                0.14	  3
451	1.0	0.20251640208317004	  2358.792121443329	 0.05593000216779851	 11	                0.14	                0.12	  5
452	1.0	0.18105405278622513	 2409.0472601776755	 0.07748256886399793	 13	                 0.9	                0.12	  3
453	1.0	0.16853430136605924	 2462.3588802451814	 0.15326067453512754	 11	                 0.9	                0.14	  0
454	1.0	0.13930275062784353	 2597.5556017158015	 0.09425681156892476	  7	                 0.9	                 0.1	  5
455	1.0	0.20656695763464947	 2564.5679781967974	 0.11934827093218633	  8	                0.78	                 0.1	  4
456	1.0	0.15291918452795783	   2713.32635588309	  0.1402665572232118	 11	                0.14	                0.08	  5
457	1.0	 0.1424780758678256	  2775.844325699144	  0.1991601681636676	  7	                 0.3	                0.12	  4
458	1.0	0.12045495203086876	 2761.2531434259536	 0.14313884204395663	 14	                0.14	                0.14	  3
459	1.0	0.09845066578421262	   3002.02571944408	 0.11017325342606778	 10	                0.14	                0.16	  2
460	1.0	 0.1106516340696219	  2741.649564545669	  0.0940606121780125	 13	                0.14	                0.08	  2
461	1.0	0.16509455436578968	  2742.630263238483	 0.05629153583861753	  8	                0.02	                0.08	  5
462	1.0	 0.1056170171206068	 2676.6912991973304	 0.17173031551524637	 13	                0.04	                 0.1	  3
463	1.0	0.09409068238274604	  2353.184991926096	 0.22990387192688636	 14	                0.34	                0.08	  4
464	1.0	0.13072787923009324	 2434.9290906854562	 0.06203069508514567	 10	                0.04	                0.12	  4
465	1.0	0.09339749950029921	  2551.890050572805	 0.16988976244754891	 17	                 0.0	                0.12	  2
466	1.0	0.07797424786069154	 3359.0827270042764	 0.13314067870908655	  9	                0.78	                0.14	  2
467	1.0	0.06130427928016708	 3251.7073929866815	  0.1281483186393008	 11	                 0.0	                0.16	  6
468	1.0	0.06779465280194136	 3121.3568440834715	 0.08832853021028997	 14	                 0.0	                0.14	  5
469	1.0	0.10529332717211949	  2970.925324924307	  0.0671175382910686	  8	                0.78	                0.08	  3
470	1.0	0.08895268486641213	  2184.361394914818	 0.19601914370848564	 10	                0.78	                0.12	  3
471	1.0	 0.0972665856006756	  2118.376463434135	 0.15897033181347897	 12	                0.08	                0.08	  4
472	1.0	 0.1120597675466249	 1993.4817669605977	  0.1589986884508985	 13	                0.08	                0.08	  5
473	1.0	0.20438292165347768	  2228.110810687781	 0.07817043489836656	 12	                0.72	                0.12	  6
474	1.0	0.20901566212976522	 2044.7417327199553	 0.13764321610599553	  6	                0.72	                0.16	  4
475	1.0	 0.2073069948175037	  2272.747308221033	 0.14536419770248366	 13	                0.72	                0.12	  3
476	1.0	 0.2530535589283474	 2242.8678344829086	 0.07047778906952844	  8	                0.72	                0.12	  5
477	1.0	 0.2098837263015734	  2175.549710882977	  0.1260473566394246	 13	                0.04	                 0.1	  3
478	1.0	0.32251228546343447	 2171.9597240174007	 0.07211002074503794	  9	                0.64	                 0.1	  5
479	1.0	 0.3015323443653101	  2356.905527773209	   0.066971025193379	 14	                0.04	                0.08	  5
480	1.0	0.26858113122491317	 2224.2102932246094	 0.07095656565614793	 13	                0.36	                0.08	  3
481	1.0	0.21321763401340893	  2342.275457024975	0.026875603250107193	 13	                0.06	                 0.1	  3
482	1.0	 0.2577662241261488	  2356.589610918863	  0.0722142555058155	  8	                 0.0	                 0.1	  4
483	1.0	 0.2583435031618279	 2370.6905246542296	  0.0770510704651974	  9	                 0.0	                0.06	  3
484	1.0	0.27300252255077273	   2576.55436634987	 0.07448900279975881	 10	                 0.4	                0.08	  5
485	1.0	 0.1909143357746641	  2536.879820705917	 0.06170202516898356	  8	                0.38	                 0.1	  4
486	1.0	0.17449942787029205	  2534.805008974262	 0.06939572946585884	 15	                0.38	                0.12	  0
487	1.0	0.19310173011834317	   2808.85445259062	 0.04103161631856809	 11	                0.96	                0.12	  3
488	1.0	0.17865206735638092	 3112.5744668318666	 0.20365326690292043	  9	                0.38	                 0.1	  5
489	1.0	0.16556546451994947	  2968.264794490693	  0.1274653536680384	  9	                0.38	                0.12	  3
490	1.0	0.15388048244152397	 2842.2515516118024	 0.21564404099778728	  8	                0.38	                0.12	  3
491	1.0	0.15992926068356395	 2821.0657343867033	 0.07638891765036894	  9	                0.38	                0.12	  6
492	1.0	 0.1762030405221099	  2809.002529059803	 0.07815753775099558	 10	                0.38	                 0.1	  1
493	1.0	0.17875292296157366	 2511.5901109163906	 0.05969050821510329	  6	                0.38	                0.12	  2
494	1.0	0.14664181088408773	 3316.3563823883655	  0.1994576936883124	  5	                0.38	                0.16	  4
495	1.0	0.12861824657761653	 3061.0092885676663	 0.09011393251392062	  6	                0.38	                0.16	  3
496	1.0	0.17965619529091886	  3268.657141226448	 0.08298985143711057	  6	                0.38	                0.14	  1
497	1.0	0.19978848995751122	  3334.469590046458	 0.11866210668061573	 10	                0.98	                 0.1	  5
498	1.0	0.31394594433333256	 3061.6235609075497	 0.14619147628708531	  9	                0.38	                0.14	  4
499	1.0	 0.2584006737472953	  3481.040993014088	 0.09020623280056007	 11	                0.38	                0.16	  5
500	1.0	0.22448427977784768	 3527.6002318655937	 0.09647606827314903	  7	                0.38	                0.16	  2
501	1.0	0.23110822917107832	 3513.5239408384073	  0.1153496009371267	 11	                0.38	                0.14	  3
502	1.0	0.24595494974838275	 3663.3452230909957	 0.07349801021153127	  8	                0.38	                0.16	  2
503	1.0	0.20742498990458735	  3336.583270888291	 0.10996516426672524	  9	                0.38	                0.18	  4
504	1.0	0.12888503617007172	 2985.6939462324585	 0.20086112860038963	  9	                0.38	                 0.2	  5
505	1.0	0.20289873616369955	 3048.3733215794455	 0.06622296755770482	  6	                0.38	                 0.2	  2
506	1.0	0.20825748759696186	 2966.1982999763363	 0.05274608388979032	  5	                0.38	                 0.2	  1
507	1.0	 0.1963104237158184	  2441.689763544198	0.052557454021182226	  8	                0.38	                 0.2	  4
508	1.0	0.17309831709095116	  2722.091464754007	  0.4456543456820934	 11	                0.24	                0.12	  4
509	1.0	0.20252899417967357	 2803.9567115003197	 0.49009740813233366	  8	                0.14	                0.14	  3
510	1.0	0.19936507628119396	 2893.5210891545207	  0.3766462578517956	  9	                0.24	                0.14	  8
511	1.0	0.15230806310386685	 3003.4733972051117	 0.05351159384231791	  9	                0.24	                0.16	  4
512	1.0	 0.1269329498788628	 3073.0080715794475	 0.10613576617305878	  6	                0.24	                0.16	  2
513	1.0	0.08921322292587609	 3318.3127656627144	 0.16090922773608562	 11	                0.24	                0.14	  7
514	1.0	0.07758043540523024	 3396.9985578809915	 0.06915930034959081	 14	                0.24	                 0.1	  1
515	1.0	0.09235291139105485	  3011.886432342321	 0.15084486602371572	 11	                0.24	                 0.1	  3
516	1.0	0.11217516047597753	 2924.0619575185783	 0.07683871811843063	  2	                0.32	                 0.1	  5
517	1.0	 0.1302794623023323	 2854.1466440320573	 0.10368171419830872	  9	                0.24	                 0.1	  4
518	1.0	0.14670753038781317	  2719.947542039696	 0.11258358332934579	  8	                 0.7	                 0.1	  0
519	1.0	 0.1706361324943997	 2618.9817470349362	 0.10576944515276342	  8	                 0.7	                0.12	  1
520	1.0	0.12946871948426694	 2538.6926178263498	 0.10609387543170158	  9	                 0.7	                0.14	  2
521	1.0	0.15721748517155265	  2215.288830597908	 0.13738714489162168	 12	                 0.7	                 0.1	  3
522	1.0	 0.1413267249456086	 2311.4439664738034	 0.13113507975146907	 11	                0.04	                0.08	  2
523	1.0	0.23767954347222237	  2635.432615919073	 0.11100646951754559	  8	                0.56	                 0.1	  6
524	1.0	0.20957516086447317	  2609.386439385216	  0.4269507407059168	 10	                0.38	                0.14	  3
525	1.0	0.26587495745143974	 2417.0676436929316	 0.12149176226443423	 13	                0.38	                 0.1	  4
526	1.0	0.25652357740498943	  2220.467338096641	 0.13045909607205336	  8	                 0.8	                 0.1	  3
527	1.0	0.25400113033232524	 2059.6497425062016	  0.3335958140512508	 12	                 0.8	                0.14	  4
528	1.0	0.21598428217546004	 2139.5066062000164	 0.28351589491737533	  9	                 0.8	                0.14	  3
529	1.0	0.16241331569066747	  2221.582129719695	  0.3097106877389792	 10	                0.32	                 0.1	  4
530	1.0	0.11693979072288377	 2238.0665117225535	 0.15574492255951328	 13	                0.32	                0.08	  3
531	1.0	0.12559643698901318	  2359.041662797168	 0.13274563560761055	 12	                0.18	                0.08	  3
532	1.0	 0.1931422695890659	  2426.482291207277	 0.06737611628274542	 13	                0.72	                0.08	  5
533	1.0	0.26384763245289966	 2144.2208841682855	 0.03896202400507245	  5	                0.36	                0.14	  1
534	1.0	 0.2708396803231414	 2316.9212553580555	 0.08063830712971946	 11	                0.78	                 0.1	  6
535	1.0	0.21705135695346953	  2751.774907654831	 0.21520980965500913	 14	                 0.1	                 0.1	  3
