# t	                 0#	                 1#	                 2#	                 3#	                 4#	                 5#	                 6#	                 7#	                 8#	                 9#	                10#	                11#	                12#	                13#	                14#	                15#	                16#	                17#	                18#	                19#	                20#	                21#	                22#	                23#	                24#	                25#	                26#	                27#	                28#	                29#	                30#	                31#	                32#	                33#	                34#	                35#	                36#	                37#	                38#	                39#	                40#	                41#	                42#	                43#	                44#	                45#	                46#	                47#	                48#	                49#
# best_num_clients
100	                  5	                  5	                  4	                  5	                  4	                  6	                  5	                  5	                  3	                  5	                  6	                  4	                  5	                  5	                  5	                  5	                  5	                  6	                  4	                  4	                  4	                  4	                  5	                  4	                  5	                  5	                  4	                  6	                  5	                  5	                  5	                  5	                  4	                  3	                  6	                  6	                  4	                  6	                  4	                  8	                  4	                  4	                  4	                  3	                  4	                  5	                  4	                  4	                  3	                  3
101	                  4	                  7	                  5	                  5	                  5	                  5	                  4	                  5	                  4	                  4	                  5	                  7	                  5	                  5	                  4	                  6	                  4	                  6	                  5	                  4	                  6	                  5	                  5	                  5	                  4	                  4	                  6	                  4	                  7	                  6	                  5	                  7	                  5	                  5	                  5	                  5	                  4	                  6	                  4	                  4	                  5	                  4	                  5	                  5	                  6	                  4	                  4	                  4	                  5	                  6
102	                  5	                  5	                  7	                  4	                  4	                  5	                  6	                  5	                  5	                  5	                  6	                  6	                  7	                  4	                  4	                  5	                  5	                  5	                  4	                  5	                  5	                  6	                  5	                  6	                  5	                  4	                  5	                  5	                  8	                  6	                  4	                  8	                  8	                  5	                  4	                  4	                  3	                  5	                  4	                  4	                  5	                  5	                  4	                  5	                  4	                  5	                  4	                  3	                  5	                  4
103	                  4	                  4	                  6	                  5	                  4	                  4	                  5	                  7	                  4	                  4	                  7	                  4	                  4	                  5	                  4	                  4	                  5	                  5	                  5	                  5	                  5	                  5	                  5	                  3	                  3	                  6	                  5	                  6	                  6	                  5	                  4	                  6	                  8	                  6	                  4	                  4	                  5	                  6	                  4	                  5	                  6	                  5	                  4	                  5	                  5	                  5	                  4	                  3	                  4	                  6
104	                  5	                  5	                  6	                  4	                  3	                  4	                  5	                  6	                  4	                  4	                  9	                  5	                  3	                  5	                  3	                  4	                  5	                  5	                  5	                  4	                  5	                  4	                  5	                  3	                  5	                  3	                  4	                  5	                  6	                  3	                  5	                  5	                  6	                  4	                  4	                  5	                  4	                  5	                  4	                  3	                  4	                  5	                  4	                  6	                  7	                  5	                  5	                  3	                  7	                  6
105	                  6	                  5	                  4	                  6	                  5	                  4	                  8	                  4	                  5	                  5	                  5	                  5	                  4	                  4	                  5	                  4	                  5	                  6	                  4	                  5	                  5	                  3	                  7	                  4	                  5	                  3	                  4	                  5	                  4	                  4	                  4	                  5	                  3	                  7	                  4	                  7	                  3	                  6	                  4	                  4	                  4	                  4	                  5	                  4	                  4	                  5	                  5	                  4	                  6	                  5
106	                  6	                  4	                  4	                  4	                  4	                  4	                  5	                  4	                  5	                  4	                  4	                  5	                  4	                  7	                  5	                  4	                  5	                  8	                  4	                  5	                  4	                  4	                  6	                  6	                  6	                  4	                  5	                  6	                  4	                  4	                  3	                  5	                  4	                  7	                  5	                  6	                  4	                  4	                  6	                  4	                  4	                  5	                  3	                  4	                  4	                  6	                  5	                  3	                  7	                  4
107	                  4	                  4	                  4	                  4	                  5	                  4	                  3	                  5	                  4	                  5	                  5	                  5	                  3	                  3	                  5	                  4	                  6	                  8	                  4	                  4	                  4	                  5	                  4	                  6	                  6	                  3	                  5	                  8	                  5	                  4	                  4	                  5	                  4	                  4	                  5	                  5	                  4	                  4	                  5	                  6	                  5	                  4	                  4	                  5	                  4	                  5	                  5	                  5	                  7	                  4
108	                  3	                  6	                  5	                  5	                  4	                  6	                  4	                  4	                  6	                  5	                  4	                  4	                  5	                  4	                  5	                  6	                  6	                  3	                  5	                  6	                  5	                  4	                  5	                  5	                  5	                  3	                  5	                  5	                  5	                  3	                  5	                  5	                  4	                  5	                  6	                  3	                  4	                  4	                  5	                  4	                  5	                  5	                  4	                  5	                  5	                  4	                  5	                  5	                  5	                  5
109	                  4	                  6	                  5	                  4	                  4	                  5	                  4	                  4	                  8	                  3	                  4	                  4	                  4	                  5	                  6	                  7	                  4	                  5	                  7	                  4	                  4	                  5	                  5	                  4	                  5	                  7	                  4	                  3	                  6	                  4	                  4	                  6	                  6	                  4	                  4	                  5	                  4	                  6	                  5	                  4	                  5	                  5	                  6	                  4	                  5	                  4	                  6	                  4	                  4	                  3
110	                  6	                  4	                  4	                  5	                  6	                  4	                  4	                  5	                  8	                  4	                  6	                  5	                  4	                  3	                  5	                  5	                  5	                  4	                  4	                  4	                  6	                  4	                  5	                  4	                  5	                  4	                  4	                  3	                  5	                  5	                  3	                  4	                  4	                  4	                  5	                  6	                  5	                  3	                  4	                  4	                  5	                  5	                  4	                  6	                  4	                  4	                  6	                  4	                  4	                  3
111	                  6	                  5	                  4	                  4	                  4	                  3	                  5	                  5	                  6	                  4	                  3	                  6	                  4	                  3	                  5	                  5	                  6	                  5	                  5	                  5	                  5	                  4	                  5	                  5	                  9	                  4	                  3	                  4	                  6	                  5	                  5	                  3	                  5	                  4	                  5	                  3	                  4	                  3	                  4	                  5	                  6	                  4	                  6	                  6	                  3	                  6	                  7	                  3	                  5	                  4
112	                  6	                  4	                  3	                  4	                  3	                  4	                  4	                  7	                  5	                  5	                  5	                  4	                  4	                  5	                  4	                  4	                  3	                  4	                  3	                  4	                  4	                  4	                  4	                  5	                 10	                  5	                  3	                  5	                  4	                  4	                  5	                  4	                  3	                  5	                  6	                  5	                  4	                  3	                  4	                  6	                  4	                  5	                  4	                  4	                  5	                  4	                  6	                  4	                  4	                  8
113	                  5	                  4	                  4	                  4	                  4	                  5	                  4	                  7	                  7	                  4	                  4	                  3	                  4	                  3	                  4	                  7	                  4	                  5	                  6	                  3	                  3	                  4	                  4	                  5	                  8	                  4	                  4	                  4	                  4	                  6	                  4	                  5	                  4	                  6	                  5	                  5	                  4	                  5	                  4	                  5	                  4	                  4	                  3	                  7	                  3	                  4	                  4	                  5	                  4	                  4
114	                  5	                  3	                  5	                  4	                  5	                  3	                  3	                  6	                  8	                  6	                  6	                  4	                  5	                  4	                  5	                  7	                  4	                  5	                  6	                  4	                  4	                  4	                  5	                  3	                  6	                  4	                  5	                  4	                  4	                  4	                  4	                  4	                  5	                  6	                  6	                  5	                  4	                  4	                  6	                  4	                  5	                  5	                  5	                  6	                  4	                  4	                  4	                  4	                  4	                  6
115	                  4	                  6	                  4	                  5	                  4	                  7	                  5	                  4	                  3	                  5	                  3	                  5	                  6	                  5	                  4	                  8	                  3	                  4	                  4	                  6	                  4	                  5	                  4	                  4	                  7	                  4	                  5	                  4	                  4	                  7	                  3	                  5	                  5	                  4	                  6	                  6	                  6	                  5	                  6	                  4	                  5	                  5	                  5	                  6	                  4	                  4	                  3	                  5	                  3	                  8
116	                  5	                  6	                  4	                  5	                  3	                  8	                  5	                  3	                  5	                  4	                  4	                  5	                  5	                  4	                  5	                  4	                  5	                  6	                  4	                  4	                  3	                  5	                  5	                  4	                  6	                  4	                  3	                  4	                  3	                  7	                  5	                  4	                  5	                  3	                  6	                  6	                  3	                  5	                  4	                  4	                  4	                  6	                  5	                  5	                  4	                  5	                  3	                  7	                  7	                  4
117	                  8	                  5	                  5	                  5	                  3	                  8	                  6	                  5	                  5	                  4	                  4	                  5	                  5	                  5	                  6	                  6	                  4	                  7	                  4	                  4	                  4	                  4	                  6	                  4	                  4	                  5	                  4	                  5	                  4	                  5	                  3	                  4	                  5	                  3	                  4	                  6	                  4	                  4	                  5	                  4	                  4	                  6	                  4	                  4	                  4	                  4	                  4	                  3	                  4	                  6
118	                  5	                  4	                  4	                  5	                  5	                  6	                  9	                  4	                  4	                  4	                  4	                  4	                  6	                  5	                  5	                  6	                  3	                  6	                  4	                  3	                  5	                  3	                  4	                  4	                  4	                  4	                  5	                  5	                  4	                  5	                  4	                  5	                  5	                  5	                  4	                  5	                  5	                  5	                  5	                  4	                  3	                  4	                  4	                  4	                  7	                  4	                  6	                  4	                  4	                  5
119	                  5	                  5	                  5	                  5	                  5	                  6	                  5	                  3	                  5	                  5	                  4	                  4	                  4	                  7	                  5	                  4	                  3	                  7	                  5	                  5	                  4	                  5	                  4	                  3	                  4	                  4	                  6	                  4	                  4	                  5	                  4	                  5	                  5	                  5	                  5	                  5	                  4	                  3	                  4	                  6	                  3	                  3	                  3	                  4	                  3	                  4	                  7	                  4	                  3	                  4
120	                  5	                  6	                  5	                  5	                  5	                  4	                  3	                  6	                  4	                  4	                  5	                  4	                  4	                  5	                  4	                  3	                  4	                  6	                  7	                  5	                  4	                  4	                  6	                  5	                  3	                  5	                  4	                  5	                  5	                  3	                  5	                  4	                  4	                  8	                  4	                  4	                  4	                  4	                  5	                  4	                  4	                  4	                  3	                  4	                  4	                  4	                  4	                  4	                  4	                  5
121	                  4	                  7	                  5	                  5	                  5	                  4	                  5	                  5	                  4	                  4	                  5	                  7	                  5	                  4	                  3	                  4	                  4	                  4	                  5	                  4	                  4	                  4	                  5	                  4	                  5	                  4	                  4	                  5	                  7	                  4	                  3	                  4	                  5	                  7	                  4	                  3	                  4	                  4	                  5	                  5	                  4	                  4	                  4	                  5	                  3	                  4	                  3	                  4	                  5	                  4
122	                  4	                  6	                  6	                  5	                  6	                  4	                  5	                  5	                  4	                  5	                  5	                  4	                  5	                  4	                  4	                  4	                  5	                  4	                  4	                  5	                  4	                  4	                  4	                  6	                  4	                  5	                  6	                  4	                  4	                  5	                  4	                  5	                  6	                  4	                  4	                  4	                  4	                  8	                  3	                  5	                  4	                  5	                  4	                  3	                  4	                  4	                  3	                  3	                  6	                  4
123	                  4	                  7	                  5	                  6	                  4	                  6	                  5	                  5	                  5	                  6	                  5	                  4	                  5	                  5	                  4	                  4	                  6	                  5	                  4	                  5	                  4	                  4	                  5	                  5	                  4	                  5	                  8	                  5	                  4	                  5	                  6	                  6	                  4	                  5	                  3	                  5	                  4	                  6	                  4	                  6	                  5	                  5	                  6	                  5	                  5	                  4	                  4	                  5	                  6	                  4
124	                  5	                  7	                  3	                  5	                  5	                  4	                  7	                  5	                  4	                  5	                  5	                  5	                  4	                  6	                  3	                  4	                  4	                  5	                  3	                  6	                  5	                  4	                  4	                  3	                  5	                  5	                  5	                  5	                  4	                  3	                  4	                  4	                  5	                  4	                  3	                  4	                  4	                  7	                  4	                  4	                  4	                  5	                  5	                  4	                  6	                  5	                  5	                  5	                  7	                  4
125	                  6	                  7	                  3	                  5	                  5	                  6	                  4	                  6	                  4	                  6	                  3	                  5	                  6	                  6	                  4	                  4	                  4	                  4	                  6	                  7	                  5	                  4	                  4	                  5	                  5	                  4	                  4	                  4	                  5	                  4	                  4	                  5	                  4	                  5	                  4	                  5	                  3	                  8	                  5	                  3	                  5	                  7	                  6	                  5	                  5	                  4	                  6	                  4	                  6	                  4
126	                  4	                  5	                  6	                  4	                  4	                  5	                  5	                  9	                  5	                  6	                  3	                  5	                  4	                  5	                  5	                  5	                  5	                  4	                  5	                  7	                  4	                  5	                  4	                  3	                  6	                  3	                  6	                  4	                  4	                  5	                  5	                  4	                  4	                  3	                  3	                  5	                  4	                  4	                  5	                  4	                  3	                  8	                  6	                  5	                  6	                  5	                  5	                  5	                  5	                  5
127	                  4	                  4	                  5	                  4	                  4	                  4	                  4	                  5	                  4	                  6	                  4	                  4	                  5	                  5	                  4	                  4	                  3	                  6	                  5	                  7	                  4	                  4	                  5	                  4	                  3	                  4	                  4	                  4	                  4	                  4	                  4	                  4	                  6	                  4	                  4	                  5	                  4	                  4	                  5	                  5	                  4	                  4	                  9	                  5	                  6	                  4	                  3	                  4	                  4	                  5
128	                  5	                  5	                  5	                  5	                  4	                  4	                  4	                  5	                  5	                  5	                  5	                  4	                  6	                  3	                  4	                  6	                  4	                  6	                  6	                  6	                  4	                  6	                  4	                  5	                  5	                  3	                  3	                  5	                  4	                  4	                  5	                  4	                  5	                  4	                  5	                  5	                  4	                  4	                  5	                  4	                  4	                  3	                  4	                  6	                  4	                  4	                  4	                  3	                  4	                  3
129	                  4	                  7	                  4	                  5	                  5	                  5	                  5	                  5	                  4	                  5	                  6	                  5	                  4	                  6	                  4	                  6	                  6	                  7	                  7	                  4	                  4	                  5	                  5	                  3	                  4	                  5	                  4	                  4	                  5	                  6	                  7	                  4	                  6	                  6	                  4	                  3	                  4	                  8	                  4	                  4	                  4	                  4	                  6	                  6	                  5	                  6	                  5	                  5	                  4	                  4
130	                  5	                  7	                  5	                  4	                  6	                  4	                  4	                  4	                  5	                  6	                  8	                  5	                  5	                  4	                  5	                  5	                  4	                  5	                  5	                  4	                  4	                  3	                  4	                  4	                  5	                  6	                  5	                  6	                  4	                  6	                  8	                  5	                  5	                  4	                  4	                  4	                  6	                  5	                  4	                  6	                  3	                  4	                  3	                  5	                  5	                  3	                  6	                  5	                  4	                  4
131	                  4	                  5	                  5	                  5	                  6	                  3	                  5	                  3	                  5	                  5	                  5	                  4	                  5	                  4	                  4	                  5	                  4	                  3	                  6	                  5	                  4	                  4	                  4	                  5	                  4	                  4	                  5	                  4	                  4	                  4	                  7	                  5	                  4	                  6	                  3	                  4	                  6	                  4	                  4	                  6	                  5	                  4	                  5	                  6	                  5	                  7	                  4	                  4	                  4	                  4
132	                  6	                  4	                  4	                  7	                  6	                  5	                  5	                  4	                  4	                  5	                  5	                  5	                  5	                  7	                  3	                  4	                  4	                  4	                  5	                  3	                  3	                  4	                  4	                  4	                  5	                  4	                  7	                  4	                  5	                  6	                  8	                  4	                  4	                  4	                  6	                  3	                  5	                  4	                  5	                  6	                  5	                  5	                  5	                  7	                  6	                  5	                  4	                  5	                  5	                  4
133	                  5	                  6	                  4	                  7	                  6	                  5	                  5	                  4	                  4	                  4	                  6	                  4	                  3	                 10	                  4	                  4	                  5	                  4	                  6	                  4	                  4	                  5	                  5	                  4	                  6	                  5	                  7	                  4	                  5	                  4	                  3	                  4	                  5	                  5	                  4	                  5	                  5	                  5	                  3	                  4	                  5	                  5	                  5	                  7	                  4	                  5	                  4	                  4	                  6	                  6
134	                  4	                  6	                  3	                  5	                  4	                  7	                  5	                  6	                  5	                  5	                  4	                  5	                  6	                  8	                  3	                  3	                  3	                  4	                  5	                  5	                  5	                  4	                  4	                  4	                  7	                  4	                  9	                  5	                  9	                  4	                  4	                  4	                  5	                  7	                  5	                  5	                  4	                  5	                  5	                  6	                  3	                  4	                  4	                  6	                  5	                  4	                  5	                  5	                  5	                  6
135	                  4	                  5	                  4	                  4	                  4	                  4	                  5	                  6	                  4	                  4	                  4	                  4	                  7	                  7	                  3	                  6	                  5	                  3	                  5	                  4	                  3	                  4	                  4	                  4	                  5	                  3	                  7	                  6	                  7	                  4	                  5	                  4	                  5	                  4	                  5	                  5	                  3	                  3	                  5	                  4	                  4	                  4	                  4	                  6	                  4	                  4	                  4	                  3	                  4	                  7
136	                  4	                  6	                  5	                  4	                  5	                  4	                  6	                  5	                  4	                  5	                  4	                  4	                  4	                  8	                  5	                  5	                  3	                  4	                  5	                  5	                  5	                  4	                  6	                  4	                  4	                  6	                  4	                  4	                  6	                  5	                  5	                  4	                  3	                  4	                  5	                  4	                  6	                  3	                  8	                  5	                  4	                  5	                  5	                  5	                  5	                  4	                  4	                  4	                  5	                  9
137	                  7	                  7	                  5	                  3	                  6	                  5	                  4	                  5	                  4	                  4	                  4	                  6	                  5	                  4	                  4	                  6	                  5	                  5	                  4	                  6	                  6	                  3	                  4	                  4	                  4	                  7	                  4	                  4	                  6	                  4	                  5	                  6	                  4	                  5	                  5	                  4	                  4	                  3	                  5	                  4	                  5	                  5	                  6	                  8	                  6	                  5	                  4	                  4	                  7	                  6
138	                  4	                  5	                  6	                  3	                  7	                  5	                  5	                  5	                  4	                  4	                  5	                  4	                  7	                  3	                  4	                  4	                  7	                  4	                  4	                  4	                  4	                  4	                  4	                  4	                  5	                  5	                  3	                  5	                  4	                  4	                  5	                  4	                  5	                  5	                  4	                  4	                  3	                  3	                  3	                  4	                  4	                  4	                  4	                  6	                  5	                  5	                  4	                  6	                  5	                  6
139	                  4	                  6	                  5	                  4	                  5	                  5	                  6	                  6	                  3	                  4	                  6	                  5	                  6	                  4	                  4	                  4	                  5	                  3	                  5	                  4	                  4	                  4	                  5	                  4	                  4	                  3	                  3	                  5	                  5	                  6	                  4	                  4	                  5	                  5	                  5	                  5	                  3	                  5	                  5	                  4	                  5	                  4	                  4	                  6	                  4	                  3	                  3	                  5	                  6	                  4
140	                  5	                  4	                  4	                  5	                  6	                  6	                  5	                  7	                  4	                  5	                  5	                  5	                  5	                  3	                  4	                  4	                  5	                  5	                  5	                  5	                  5	                  6	                  6	                  4	                  4	                  4	                  4	                  4	                  5	                  4	                  3	                  5	                  4	                  6	                  4	                  5	                  4	                  5	                  6	                  5	                  5	                  4	                  6	                  4	                  4	                  3	                  4	                  5	                  5	                  5
141	                  6	                  5	                  4	                  5	                  6	                  4	                  5	                  5	                  5	                  7	                  3	                  5	                  5	                  3	                  4	                  3	                  6	                  5	                  5	                  4	                  5	                 10	                  5	                  5	                  4	                  3	                  4	                  4	                  4	                  6	                  6	                  4	                  4	                  5	                  5	                  4	                  6	                  3	                  6	                  7	                  3	                  5	                  5	                  3	                  6	                  3	                  3	                  5	                  5	                  4
142	                  5	                  5	                  6	                  4	                  6	                  6	                  5	                  7	                  4	                  6	                  5	                  4	                  5	                  4	                  4	                  4	                  5	                  4	                  6	                  4	                  7	                  5	                  3	                  5	                  5	                  6	                  4	                  4	                  4	                  4	                  3	                  5	                  5	                  6	                  6	                  4	                  6	                  3	                  6	                  5	                  5	                  4	                  6	                  4	                  5	                  4	                  4	                  5	                  5	                  4
143	                  5	                  7	                  5	                  3	                  4	                  6	                  5	                  5	                  4	                  6	                  4	                  3	                  5	                  5	                  6	                  5	                  3	                  5	                  5	                  6	                  7	                  4	                  4	                  4	                  4	                  4	                  5	                  3	                  5	                  4	                  4	                  5	                  4	                  5	                  5	                  5	                  3	                  5	                  3	                  5	                  5	                  4	                  3	                  5	                  3	                  4	                  4	                  5	                  5	                  6
144	                  3	                  5	                  4	                  3	                  5	                  6	                  4	                  4	                  4	                  5	                  4	                  3	                  5	                  6	                  5	                  6	                  4	                  4	                  4	                  5	                  6	                  5	                  3	                  5	                  4	                  7	                  4	                  4	                  6	                  4	                  4	                  5	                  4	                  5	                  6	                  7	                  6	                  4	                  5	                  7	                  5	                  6	                  4	                  6	                  4	                  5	                  4	                  4	                  7	                  8
